target	compound	pchembl_value	
CHEMBL5278	CHEMBL1241348	5.050	
CHEMBL1293224	CHEMBL1240	4.900	
CHEMBL1075138	CHEMBL1240	4.150	
CHEMBL1075138	CHEMBL1239	4.750	
CHEMBL2061	CHEMBL1237061	4.880	
CHEMBL2362978	CHEMBL1237046	4.540	
CHEMBL1293287	CHEMBL1237046	4.000	
CHEMBL5685	CHEMBL1237044	4.280	
CHEMBL236	CHEMBL1237044	8.030	
CHEMBL233	CHEMBL1237044	5.460	
CHEMBL228	CHEMBL1237044	5.370	
CHEMBL222	CHEMBL1237044	6.100	
CHEMBL3155	CHEMBL1237021	9.300	
CHEMBL224	CHEMBL1237021	8.700	
CHEMBL217	CHEMBL1237021	8.770	
CHEMBL214	CHEMBL1237021	8.170	
CHEMBL1808	CHEMBL1237	8.368	
CHEMBL5081	CHEMBL1236962	5.520	
CHEMBL4005	CHEMBL1236962	9.491	
CHEMBL3267	CHEMBL1236962	9.373	
CHEMBL3145	CHEMBL1236962	9.272	
CHEMBL3130	CHEMBL1236962	9.245	
CHEMBL2842	CHEMBL1236962	9.319	
CHEMBL1770034	CHEMBL1236962	5.860	
CHEMBL235	CHEMBL1236924	7.527	
CHEMBL4630	CHEMBL1236682	6.360	
CHEMBL4105885	CHEMBL1236682	6.110	
CHEMBL3587	CHEMBL1236682	6.890	
CHEMBL2964	CHEMBL1236682	6.750	
CHEMBL2637	CHEMBL1236682	7.440	
CHEMBL2453	CHEMBL1236682	5.550	
CHEMBL2393	CHEMBL1236682	4.750	
CHEMBL4338	CHEMBL1236524	7.480	
CHEMBL4502	CHEMBL1236475	6.470	
CHEMBL1293224	CHEMBL1236469	4.550	
CHEMBL1075138	CHEMBL1236469	4.900	
CHEMBL1075138	CHEMBL1236378	4.650	
CHEMBL3959	CHEMBL1236107	6.910	
CHEMBL3717	CHEMBL1236107	8.437	
CHEMBL240	CHEMBL123558	6.050	
CHEMBL261	CHEMBL1235452	6.220	
CHEMBL205	CHEMBL1235452	4.400	
CHEMBL340	CHEMBL1234521	5.800	
CHEMBL4070	CHEMBL1234354	5.810	
CHEMBL4005	CHEMBL1234354	8.405	
CHEMBL3267	CHEMBL1234354	8.720	
CHEMBL3145	CHEMBL1234354	8.680	
CHEMBL3130	CHEMBL1234354	8.800	
CHEMBL2842	CHEMBL1234354	7.920	
CHEMBL5938	CHEMBL1233528	8.300	
CHEMBL5679	CHEMBL1233528	5.530	
CHEMBL5491	CHEMBL1233528	5.490	
CHEMBL5284	CHEMBL1233528	6.710	
CHEMBL4897	CHEMBL1233528	7.250	
CHEMBL3024	CHEMBL1233528	8.933	
CHEMBL2695	CHEMBL1233528	6.220	
CHEMBL1795185	CHEMBL1233528	6.237	
CHEMBL1163125	CHEMBL1233528	6.734	
CHEMBL1075181	CHEMBL1233528	6.540	
CHEMBL1075138	CHEMBL1233	6.100	
CHEMBL2052028	CHEMBL123292	6.890	
CHEMBL1902	CHEMBL123292	5.470	
CHEMBL3784	CHEMBL1232461	4.150	
CHEMBL1795186	CHEMBL1232461	7.266	
CHEMBL1795185	CHEMBL1232461	7.085	
CHEMBL1293289	CHEMBL1232461	7.037	
CHEMBL1163125	CHEMBL1232461	7.038	
CHEMBL1293224	CHEMBL1232132	4.500	
CHEMBL1641347	CHEMBL1231530	4.630	
CHEMBL1293224	CHEMBL1231530	5.000	
CHEMBL3238	CHEMBL1231506	6.800	
CHEMBL2216739	CHEMBL1231506	5.270	
CHEMBL1293194	CHEMBL1231506	5.980	
CHEMBL3371	CHEMBL12314	6.110	
CHEMBL225	CHEMBL12314	8.733	
CHEMBL1833	CHEMBL12314	8.415	
CHEMBL2321622	CHEMBL1231160	5.750	
CHEMBL2016431	CHEMBL1231160	6.750	
CHEMBL2016430	CHEMBL1231160	8.300	
CHEMBL5606	CHEMBL1231124	6.150	
CHEMBL5469	CHEMBL1231124	5.720	
CHEMBL5403	CHEMBL1231124	7.495	
CHEMBL5334	CHEMBL1231124	5.900	
CHEMBL4722	CHEMBL1231124	6.510	
CHEMBL4708	CHEMBL1231124	6.070	
CHEMBL4599	CHEMBL1231124	6.290	
CHEMBL4598	CHEMBL1231124	6.070	
CHEMBL4482	CHEMBL1231124	5.720	
CHEMBL4442	CHEMBL1231124	6.030	
CHEMBL4202	CHEMBL1231124	6.160	
CHEMBL4070	CHEMBL1231124	5.400	
CHEMBL4026	CHEMBL1231124	7.370	
CHEMBL3982	CHEMBL1231124	6.290	
CHEMBL3981	CHEMBL1231124	6.140	
CHEMBL3788	CHEMBL1231124	6.510	
CHEMBL3650	CHEMBL1231124	6.110	
CHEMBL2971	CHEMBL1231124	9.400	
CHEMBL2835	CHEMBL1231124	8.890	
CHEMBL2695	CHEMBL1231124	6.720	
CHEMBL2185	CHEMBL1231124	5.810	
CHEMBL1974	CHEMBL1231124	5.770	
CHEMBL1795198	CHEMBL1231124	6.500	
CHEMBL245	CHEMBL1231	8.940	
CHEMBL216	CHEMBL1231	8.810	
CHEMBL2035	CHEMBL1231	7.850	
CHEMBL1821	CHEMBL1231	8.440	
CHEMBL1075138	CHEMBL1230813	5.000	
CHEMBL5971	CHEMBL1230609	7.195	
CHEMBL5810	CHEMBL1230609	5.840	
CHEMBL5568	CHEMBL1230609	7.897	
CHEMBL5469	CHEMBL1230609	6.180	
CHEMBL5464	CHEMBL1230609	6.070	
CHEMBL5427	CHEMBL1230609	7.000	
CHEMBL5334	CHEMBL1230609	5.580	
CHEMBL5319	CHEMBL1230609	8.440	
CHEMBL5257	CHEMBL1230609	6.330	
CHEMBL5251	CHEMBL1230609	6.370	
CHEMBL5146	CHEMBL1230609	6.970	
CHEMBL5122	CHEMBL1230609	6.740	
CHEMBL5014	CHEMBL1230609	7.270	
CHEMBL4948	CHEMBL1230609	6.800	
CHEMBL4901	CHEMBL1230609	5.190	
CHEMBL4895	CHEMBL1230609	7.905	
CHEMBL4852	CHEMBL1230609	6.300	
CHEMBL4722	CHEMBL1230609	5.810	
CHEMBL4602	CHEMBL1230609	8.300	
CHEMBL4601	CHEMBL1230609	6.360	
CHEMBL4577	CHEMBL1230609	7.000	
CHEMBL4576	CHEMBL1230609	7.000	
CHEMBL4527	CHEMBL1230609	5.420	
CHEMBL4247	CHEMBL1230609	5.500	
CHEMBL4223	CHEMBL1230609	7.550	
CHEMBL4128	CHEMBL1230609	8.960	
CHEMBL4014	CHEMBL1230609	7.270	
CHEMBL3988	CHEMBL1230609	6.030	
CHEMBL3987	CHEMBL1230609	6.660	
CHEMBL3982	CHEMBL1230609	6.440	
CHEMBL3905	CHEMBL1230609	6.950	
CHEMBL3886	CHEMBL1230609	7.280	
CHEMBL3788	CHEMBL1230609	6.970	
CHEMBL3717	CHEMBL1230609	8.652	
CHEMBL3587	CHEMBL1230609	5.410	
CHEMBL3290	CHEMBL1230609	5.300	
CHEMBL3234	CHEMBL1230609	7.180	
CHEMBL2964	CHEMBL1230609	5.960	
CHEMBL2815	CHEMBL1230609	7.920	
CHEMBL279	CHEMBL1230609	8.677	
CHEMBL2708	CHEMBL1230609	6.470	
CHEMBL2689	CHEMBL1230609	8.328	
CHEMBL267	CHEMBL1230609	7.550	
CHEMBL258	CHEMBL1230609	7.390	
CHEMBL2185	CHEMBL1230609	6.560	
CHEMBL2068	CHEMBL1230609	7.200	
CHEMBL203	CHEMBL1230609	5.517	
CHEMBL2007	CHEMBL1230609	8.330	
CHEMBL1974	CHEMBL1230609	8.286	
CHEMBL1955	CHEMBL1230609	8.545	
CHEMBL1936	CHEMBL1230609	8.200	
CHEMBL1913	CHEMBL1230609	8.010	
CHEMBL1868	CHEMBL1230609	8.137	
CHEMBL1862	CHEMBL1230609	6.980	
CHEMBL1795199	CHEMBL1230609	6.790	
CHEMBL1770034	CHEMBL1230609	6.960	
CHEMBL1163117	CHEMBL1230609	5.100	
CHEMBL1075167	CHEMBL1230609	7.000	
CHEMBL6006	CHEMBL1230607	6.080	
CHEMBL5941	CHEMBL1230607	6.760	
CHEMBL5198	CHEMBL1230607	6.580	
CHEMBL4900	CHEMBL1230607	6.990	
CHEMBL4597	CHEMBL1230607	6.350	
CHEMBL4482	CHEMBL1230607	6.060	
CHEMBL4442	CHEMBL1230607	8.100	
CHEMBL4225	CHEMBL1230607	8.150	
CHEMBL4224	CHEMBL1230607	5.660	
CHEMBL4105969	CHEMBL1230607	8.520	
CHEMBL4105743	CHEMBL1230607	8.000	
CHEMBL3920	CHEMBL1230607	5.630	
CHEMBL3385	CHEMBL1230607	5.630	
CHEMBL3116	CHEMBL1230607	6.660	
CHEMBL308	CHEMBL1230607	5.590	
CHEMBL3055	CHEMBL1230607	8.050	
CHEMBL301	CHEMBL1230607	7.555	
CHEMBL2850	CHEMBL1230607	7.540	
CHEMBL262	CHEMBL1230607	7.920	
CHEMBL2349	CHEMBL1230607	6.000	
CHEMBL1795192	CHEMBL1230607	5.450	
CHEMBL242	CHEMBL1230314	7.720	
CHEMBL206	CHEMBL1230314	8.310	
CHEMBL6029	CHEMBL1230165	5.780	
CHEMBL6006	CHEMBL1230165	5.440	
CHEMBL5941	CHEMBL1230165	5.770	
CHEMBL5543	CHEMBL1230165	8.224	
CHEMBL5467	CHEMBL1230165	5.980	
CHEMBL5408	CHEMBL1230165	7.460	
CHEMBL5261	CHEMBL1230165	5.680	
CHEMBL4924	CHEMBL1230165	5.460	
CHEMBL4670	CHEMBL1230165	7.580	
CHEMBL4630	CHEMBL1230165	5.210	
CHEMBL4597	CHEMBL1230165	5.920	
CHEMBL4577	CHEMBL1230165	7.350	
CHEMBL4575	CHEMBL1230165	7.510	
CHEMBL4523	CHEMBL1230165	6.730	
CHEMBL4376	CHEMBL1230165	7.000	
CHEMBL4355	CHEMBL1230165	5.290	
CHEMBL4226	CHEMBL1230165	7.445	
CHEMBL4225	CHEMBL1230165	8.530	
CHEMBL4224	CHEMBL1230165	8.230	
CHEMBL4203	CHEMBL1230165	8.275	
CHEMBL4202	CHEMBL1230165	6.660	
CHEMBL4070	CHEMBL1230165	7.627	
CHEMBL4045	CHEMBL1230165	4.810	
CHEMBL3981	CHEMBL1230165	7.020	
CHEMBL3831	CHEMBL1230165	5.500	
CHEMBL3629	CHEMBL1230165	8.310	
CHEMBL3553	CHEMBL1230165	5.620	
CHEMBL308	CHEMBL1230165	6.385	
CHEMBL3055	CHEMBL1230165	5.150	
CHEMBL3024	CHEMBL1230165	6.170	
CHEMBL301	CHEMBL1230165	5.770	
CHEMBL2850	CHEMBL1230165	4.760	
CHEMBL2708	CHEMBL1230165	5.530	
CHEMBL262	CHEMBL1230165	6.130	
CHEMBL2553	CHEMBL1230165	5.230	
CHEMBL2468	CHEMBL1230165	7.770	
CHEMBL2453	CHEMBL1230165	6.460	
CHEMBL2393	CHEMBL1230165	5.790	
CHEMBL2349	CHEMBL1230165	5.460	
CHEMBL2292	CHEMBL1230165	8.084	
CHEMBL2208	CHEMBL1230165	5.280	
CHEMBL2147	CHEMBL1230165	7.050	
CHEMBL1974	CHEMBL1230165	7.393	
CHEMBL1938223	CHEMBL1230165	5.910	
CHEMBL1795199	CHEMBL1230165	5.660	
CHEMBL1770034	CHEMBL1230165	5.950	
CHEMBL1163126	CHEMBL1230165	6.050	
CHEMBL1075115	CHEMBL1230165	5.820	
CHEMBL260	CHEMBL1230122	8.000	
CHEMBL3961	CHEMBL1230065	7.210	
CHEMBL260	CHEMBL1230065	7.890	
CHEMBL5638	CHEMBL1229517	6.720	
CHEMBL5145	CHEMBL1229517	7.293	
CHEMBL5014	CHEMBL1229517	6.370	
CHEMBL4948	CHEMBL1229517	6.130	
CHEMBL4852	CHEMBL1229517	5.750	
CHEMBL4680030	CHEMBL1229517	4.865	
CHEMBL4601	CHEMBL1229517	5.850	
CHEMBL4599	CHEMBL1229517	7.720	
CHEMBL4267	CHEMBL1229517	5.470	
CHEMBL3886	CHEMBL1229517	7.213	
CHEMBL3879831	CHEMBL1229517	5.575	
CHEMBL279	CHEMBL1229517	6.440	
CHEMBL1906	CHEMBL1229517	6.710	
CHEMBL1795199	CHEMBL1229517	5.680	
CHEMBL1169596	CHEMBL1229517	7.000	
CHEMBL4105907	CHEMBL1229211	7.750	
CHEMBL4523354	CHEMBL1228	9.520	
CHEMBL1293224	CHEMBL1228	4.800	
CHEMBL4805	CHEMBL1222883	7.696	
CHEMBL2492	CHEMBL122270	5.100	
CHEMBL224	CHEMBL122270	5.130	
CHEMBL1893	CHEMBL122270	5.610	
CHEMBL4685	CHEMBL1221	5.190	
CHEMBL2047	CHEMBL1221	5.160	
CHEMBL1835	CHEMBL1221	6.740	
CHEMBL4361	CHEMBL12208	4.660	
CHEMBL4234	CHEMBL12208	6.000	
CHEMBL3594	CHEMBL12208	6.250	
CHEMBL3242	CHEMBL12208	5.090	
CHEMBL2039	CHEMBL12208	4.090	
CHEMBL1900	CHEMBL12208	4.610	
CHEMBL6174	CHEMBL122	6.610	
CHEMBL221	CHEMBL122	4.624	
CHEMBL6036	CHEMBL1219	4.280	
CHEMBL5393	CHEMBL1219	5.070	
CHEMBL5172	CHEMBL1219	5.350	
CHEMBL4523350	CHEMBL1219	5.490	
CHEMBL4158	CHEMBL1219	4.755	
CHEMBL1293287	CHEMBL1219	4.960	
CHEMBL1293224	CHEMBL1219	5.000	
CHEMBL1945	CHEMBL1218	10.855	
CHEMBL1293224	CHEMBL121663	5.100	
CHEMBL1075138	CHEMBL121663	6.150	
CHEMBL6174	CHEMBL121626	5.890	
CHEMBL4681	CHEMBL121626	8.100	
CHEMBL3194	CHEMBL121626	5.610	
CHEMBL1293224	CHEMBL121626	4.450	
CHEMBL5378	CHEMBL1215923	4.090	
CHEMBL4183	CHEMBL1215923	4.160	
CHEMBL225	CHEMBL1215661	6.190	
CHEMBL224	CHEMBL1215661	9.320	
CHEMBL208	CHEMBL1215331	6.380	
CHEMBL1994	CHEMBL1215331	8.045	
CHEMBL232	CHEMBL1215	8.230	
CHEMBL229	CHEMBL1215	7.255	
CHEMBL3880	CHEMBL1214827	7.820	
CHEMBL1075323	CHEMBL1214827	7.660	
CHEMBL6032	CHEMBL1214186	5.760	
CHEMBL6031	CHEMBL1214186	5.775	
CHEMBL5523	CHEMBL1214186	5.600	
CHEMBL4523124	CHEMBL1214186	4.893	
CHEMBL2500	CHEMBL1214186	5.000	
CHEMBL2346486	CHEMBL1214186	5.197	
CHEMBL2131	CHEMBL1214186	5.400	
CHEMBL1795117	CHEMBL1214186	4.470	
CHEMBL1795116	CHEMBL1214186	5.070	
CHEMBL3595	CHEMBL1214124	5.680	
CHEMBL2009	CHEMBL1214124	6.050	
CHEMBL5103	CHEMBL1213492	6.480	
CHEMBL4145	CHEMBL1213492	6.370	
CHEMBL3524	CHEMBL1213492	5.980	
CHEMBL3310	CHEMBL1213492	6.540	
CHEMBL325	CHEMBL1213492	7.780	
CHEMBL3192	CHEMBL1213492	6.967	
CHEMBL2716	CHEMBL1213492	6.507	
CHEMBL2563	CHEMBL1213492	6.237	
CHEMBL1865	CHEMBL1213492	7.654	
CHEMBL1829	CHEMBL1213492	8.520	
CHEMBL4630854	CHEMBL1213327	6.810	
CHEMBL5685	CHEMBL12131	5.520	
CHEMBL2163183	CHEMBL12131	5.570	
CHEMBL1835	CHEMBL12131	7.190	
CHEMBL1075138	CHEMBL12131	4.750	
CHEMBL6020	CHEMBL121	5.190	
CHEMBL5287	CHEMBL121	5.290	
CHEMBL4523399	CHEMBL121	5.640	
CHEMBL4422	CHEMBL121	4.940	
CHEMBL3979	CHEMBL121	5.050	
CHEMBL240	CHEMBL121	4.530	
CHEMBL239	CHEMBL121	5.884	
CHEMBL235	CHEMBL121	7.070	
CHEMBL205	CHEMBL121	5.390	
CHEMBL2039	CHEMBL121	5.847	
CHEMBL1951	CHEMBL121	4.560	
CHEMBL1835	CHEMBL121	5.450	
CHEMBL1795168	CHEMBL121	6.825	
CHEMBL4849	CHEMBL12089	5.095	
CHEMBL4523350	CHEMBL12089	4.110	
CHEMBL240	CHEMBL12089	5.510	
CHEMBL220	CHEMBL12089	5.485	
CHEMBL2061	CHEMBL12089	4.610	
CHEMBL1914	CHEMBL12089	4.330	
CHEMBL1293224	CHEMBL12089	4.675	
CHEMBL1914272	CHEMBL1208829	7.000	
CHEMBL1795143	CHEMBL1208422	4.530	
CHEMBL1293224	CHEMBL1208422	5.500	
CHEMBL1075138	CHEMBL1208422	6.000	
CHEMBL3691	CHEMBL1207607	5.110	
CHEMBL5002	CHEMBL1206690	4.870	
CHEMBL298	CHEMBL120632	7.820	
CHEMBL5685	CHEMBL1206	4.690	
CHEMBL220	CHEMBL1206	6.550	
CHEMBL1914	CHEMBL1206	6.967	
CHEMBL6032	CHEMBL120563	6.260	
CHEMBL6031	CHEMBL120563	5.960	
CHEMBL4295926	CHEMBL120563	6.750	
CHEMBL4191	CHEMBL120563	6.010	
CHEMBL4105989	CHEMBL120563	6.960	
CHEMBL3975	CHEMBL120563	5.640	
CHEMBL3577	CHEMBL120563	7.700	
CHEMBL2249	CHEMBL120563	5.980	
CHEMBL2243	CHEMBL120563	4.350	
CHEMBL2163175	CHEMBL120563	4.657	
CHEMBL1935	CHEMBL120563	6.500	
CHEMBL1293224	CHEMBL120563	5.775	
CHEMBL1075138	CHEMBL120563	4.700	
CHEMBL1293224	CHEMBL1204146	4.700	
CHEMBL4523354	CHEMBL1203	9.120	
CHEMBL5172	CHEMBL1201863	4.600	
CHEMBL4523350	CHEMBL1201863	5.470	
CHEMBL5685	CHEMBL1201776	4.660	
CHEMBL233	CHEMBL1201776	6.800	
CHEMBL2001	CHEMBL1201772	5.750	
CHEMBL236	CHEMBL1201770	5.880	
CHEMBL233	CHEMBL1201770	8.180	
CHEMBL4789	CHEMBL1201754	6.460	
CHEMBL5002	CHEMBL1201753	6.920	
CHEMBL4860	CHEMBL1201752	6.470	
CHEMBL4833	CHEMBL1201746	9.160	
CHEMBL2121	CHEMBL1201746	6.780	
CHEMBL202	CHEMBL1201746	10.870	
CHEMBL1795188	CHEMBL1201746	7.240	
CHEMBL4306	CHEMBL1201729	5.620	
CHEMBL1808	CHEMBL1201405	8.520	
CHEMBL1293224	CHEMBL1201392	4.350	
CHEMBL1833	CHEMBL1201356	9.100	
CHEMBL1293224	CHEMBL1201356	5.300	
CHEMBL4488	CHEMBL1201346	4.340	
CHEMBL3817721	CHEMBL1201346	4.760	
CHEMBL2163183	CHEMBL1201346	5.308	
CHEMBL245	CHEMBL1201335	9.750	
CHEMBL2085	CHEMBL1201319	4.060	
CHEMBL4523136	CHEMBL1201303	6.000	
CHEMBL4523129	CHEMBL1201303	5.900	
CHEMBL4295747	CHEMBL1201303	5.590	
CHEMBL2793	CHEMBL1201303	9.000	
CHEMBL233	CHEMBL1201294	7.910	
CHEMBL1795168	CHEMBL1201288	5.000	
CHEMBL1293224	CHEMBL1201288	4.925	
CHEMBL5845	CHEMBL1201284	6.500	
CHEMBL3736	CHEMBL1201284	4.550	
CHEMBL1878	CHEMBL1201284	7.100	
CHEMBL1293267	CHEMBL1201266	5.400	
CHEMBL1293224	CHEMBL1201236	4.825	
CHEMBL1075138	CHEMBL1201236	5.950	
CHEMBL220	CHEMBL1201217	6.740	
CHEMBL2288	CHEMBL1201207	5.660	
CHEMBL1855	CHEMBL1201199	9.530	
CHEMBL4685	CHEMBL1201196	5.250	
CHEMBL1293287	CHEMBL1201195	5.160	
CHEMBL240	CHEMBL1201193	4.680	
CHEMBL238	CHEMBL1201192	5.685	
CHEMBL234	CHEMBL1201192	4.410	
CHEMBL217	CHEMBL1201192	8.680	
CHEMBL274	CHEMBL1201187	9.249	
CHEMBL1743126	CHEMBL1201187	4.760	
CHEMBL2842	CHEMBL1201182	5.713	
CHEMBL203	CHEMBL1201179	7.547	
CHEMBL1824	CHEMBL1201179	7.450	
CHEMBL1293224	CHEMBL1201165	4.700	
CHEMBL1293224	CHEMBL1201156	5.000	
CHEMBL1293224	CHEMBL1201154	4.800	
CHEMBL1075138	CHEMBL1201154	4.850	
CHEMBL1293224	CHEMBL1201153	4.800	
CHEMBL1293224	CHEMBL1201146	4.600	
CHEMBL2039	CHEMBL1201142	7.645	
CHEMBL1951	CHEMBL1201142	5.340	
CHEMBL340	CHEMBL1201131	5.520	
CHEMBL1993	CHEMBL1201129	7.520	
CHEMBL1293224	CHEMBL1201119	5.800	
CHEMBL1293224	CHEMBL1201102	4.667	
CHEMBL1075138	CHEMBL1201102	4.600	
CHEMBL1833	CHEMBL1201087	8.850	
CHEMBL238	CHEMBL1201082	4.740	
CHEMBL228	CHEMBL1201082	7.890	
CHEMBL225	CHEMBL1201082	7.140	
CHEMBL222	CHEMBL1201082	5.360	
CHEMBL238	CHEMBL1201066	5.195	
CHEMBL228	CHEMBL1201066	6.791	
CHEMBL222	CHEMBL1201066	5.546	
CHEMBL1293224	CHEMBL1201049	4.650	
CHEMBL1075138	CHEMBL1201049	4.867	
CHEMBL1293224	CHEMBL1201043	4.700	
CHEMBL1075138	CHEMBL1201043	5.350	
CHEMBL245	CHEMBL1201027	9.345	
CHEMBL216	CHEMBL1201027	9.900	
CHEMBL2035	CHEMBL1201027	9.700	
CHEMBL1821	CHEMBL1201027	9.800	
CHEMBL4523350	CHEMBL1201022	4.160	
CHEMBL1293224	CHEMBL1201022	5.400	
CHEMBL1075138	CHEMBL1201022	4.667	
CHEMBL234	CHEMBL1200986	8.460	
CHEMBL219	CHEMBL1200986	8.240	
CHEMBL217	CHEMBL1200986	9.040	
CHEMBL220	CHEMBL1200970	4.607	
CHEMBL1914	CHEMBL1200970	5.800	
CHEMBL1293224	CHEMBL1200970	4.750	
CHEMBL1075138	CHEMBL1200970	4.700	
CHEMBL5845	CHEMBL1200969	6.480	
CHEMBL1787	CHEMBL1200969	8.400	
CHEMBL1075138	CHEMBL1200966	4.350	
CHEMBL1293224	CHEMBL1200964	4.900	
CHEMBL4681	CHEMBL1200963	5.300	
CHEMBL1293224	CHEMBL1200946	5.300	
CHEMBL1293224	CHEMBL1200916	4.633	
CHEMBL1075138	CHEMBL1200916	4.867	
CHEMBL2039	CHEMBL1200904	8.175	
CHEMBL1951	CHEMBL1200904	5.770	
CHEMBL1293224	CHEMBL1200895	4.800	
CHEMBL1865	CHEMBL1200868	5.730	
CHEMBL1293224	CHEMBL1200868	5.500	
CHEMBL1293224	CHEMBL1200848	4.950	
CHEMBL1293224	CHEMBL1200836	4.700	
CHEMBL1075138	CHEMBL1200836	4.950	
CHEMBL1293224	CHEMBL1200806	4.500	
CHEMBL245	CHEMBL1200803	6.880	
CHEMBL216	CHEMBL1200803	7.200	
CHEMBL2632	CHEMBL1200798	5.600	
CHEMBL1075138	CHEMBL1200787	4.950	
CHEMBL228	CHEMBL1200781	9.110	
CHEMBL1075138	CHEMBL1200758	4.150	
CHEMBL1293224	CHEMBL1200750	5.150	
CHEMBL240	CHEMBL1200749	4.620	
CHEMBL3729	CHEMBL1200731	4.050	
CHEMBL3691	CHEMBL1200712	6.060	
CHEMBL335	CHEMBL1200712	5.890	
CHEMBL1293224	CHEMBL1200710	4.950	
CHEMBL1075138	CHEMBL1200692	7.650	
CHEMBL1798	CHEMBL1200681	8.640	
CHEMBL4105763	CHEMBL1200679	4.800	
CHEMBL205	CHEMBL1200679	5.940	
CHEMBL2047	CHEMBL1200633	6.580	
CHEMBL1743127	CHEMBL1200629	4.600	
CHEMBL1743126	CHEMBL1200629	5.720	
CHEMBL1743122	CHEMBL1200629	5.460	
CHEMBL4296	CHEMBL1200606	4.850	
CHEMBL1980	CHEMBL1200606	5.110	
CHEMBL1845	CHEMBL1200606	4.960	
CHEMBL3869	CHEMBL1200596	5.105	
CHEMBL3687	CHEMBL1200596	5.720	
CHEMBL321	CHEMBL1200596	4.800	
CHEMBL2903	CHEMBL1200596	5.620	
CHEMBL2457	CHEMBL1200596	4.550	
CHEMBL215	CHEMBL1200596	5.440	
CHEMBL1293224	CHEMBL1200596	4.700	
CHEMBL1075138	CHEMBL1200596	5.750	
CHEMBL1293224	CHEMBL1200586	5.050	
CHEMBL1293224	CHEMBL1200585	4.500	
CHEMBL1075138	CHEMBL1200585	4.800	
CHEMBL2632	CHEMBL1200561	4.800	
CHEMBL1293224	CHEMBL1200561	4.950	
CHEMBL1293224	CHEMBL1200542	5.800	
CHEMBL1293224	CHEMBL1200530	4.950	
CHEMBL1075138	CHEMBL1200530	4.950	
CHEMBL1293224	CHEMBL1200523	4.750	
CHEMBL1075138	CHEMBL1200523	4.300	
CHEMBL1075138	CHEMBL1200522	4.700	
CHEMBL1293224	CHEMBL1200503	5.150	
CHEMBL1293224	CHEMBL1200492	4.750	
CHEMBL1855	CHEMBL1200490	9.870	
CHEMBL279	CHEMBL1200485	7.985	
CHEMBL1075138	CHEMBL1200479	7.700	
CHEMBL1293224	CHEMBL1200478	5.000	
CHEMBL242	CHEMBL1200474	7.210	
CHEMBL1293224	CHEMBL1200474	4.800	
CHEMBL1075138	CHEMBL1200474	5.300	
CHEMBL1293224	CHEMBL1200469	4.700	
CHEMBL1293224	CHEMBL1200467	4.800	
CHEMBL5169181	CHEMBL1200438	5.890	
CHEMBL3522	CHEMBL1200438	6.300	
CHEMBL1741221	CHEMBL1200438	5.750	
CHEMBL1293224	CHEMBL1200418	5.400	
CHEMBL240	CHEMBL1200396	4.393	
CHEMBL1978	CHEMBL1200374	7.475	
CHEMBL5979	CHEMBL1200348	4.220	
CHEMBL1293224	CHEMBL1200348	4.600	
CHEMBL1075138	CHEMBL1200348	5.150	
CHEMBL1075138	CHEMBL1200326	4.550	
CHEMBL228	CHEMBL1200322	9.000	
CHEMBL5905	CHEMBL12	5.250	
CHEMBL5847	CHEMBL12	5.620	
CHEMBL5112	CHEMBL12	7.820	
CHEMBL4956	CHEMBL12	7.770	
CHEMBL4681	CHEMBL12	4.080	
CHEMBL3026	CHEMBL12	7.770	
CHEMBL1962	CHEMBL12	7.800	
CHEMBL3759	CHEMBL1197564	5.700	
CHEMBL231	CHEMBL1197564	4.960	
CHEMBL1641348	CHEMBL119625	5.180	
CHEMBL1641347	CHEMBL119625	5.520	
CHEMBL3880	CHEMBL1195136	7.420	
CHEMBL1293224	CHEMBL119443	4.600	
CHEMBL245	CHEMBL1194325	8.360	
CHEMBL5319	CHEMBL119385	5.960	
CHEMBL5072	CHEMBL119385	5.800	
CHEMBL4454	CHEMBL119385	5.905	
CHEMBL4223	CHEMBL119385	5.480	
CHEMBL4134	CHEMBL119385	5.510	
CHEMBL4014	CHEMBL119385	6.190	
CHEMBL3988	CHEMBL119385	5.000	
CHEMBL3987	CHEMBL119385	5.720	
CHEMBL3961	CHEMBL119385	6.965	
CHEMBL3905	CHEMBL119385	5.770	
CHEMBL3234	CHEMBL119385	5.000	
CHEMBL267	CHEMBL119385	5.635	
CHEMBL260	CHEMBL119385	7.268	
CHEMBL258	CHEMBL119385	5.545	
CHEMBL2250	CHEMBL119385	5.510	
CHEMBL2073	CHEMBL119385	5.690	
CHEMBL2068	CHEMBL119385	5.680	
CHEMBL1913	CHEMBL119385	5.570	
CHEMBL1862	CHEMBL119385	5.815	
CHEMBL1844	CHEMBL119385	5.580	
CHEMBL1841	CHEMBL119385	5.680	
CHEMBL1808	CHEMBL1192519	8.770	
CHEMBL202	CHEMBL119	8.502	
CHEMBL1293224	CHEMBL119	4.700	
CHEMBL1075138	CHEMBL119	4.900	
CHEMBL1899	CHEMBL1189679	9.073	
CHEMBL4179	CHEMBL1189513	4.870	
CHEMBL3623	CHEMBL118841	4.350	
CHEMBL236	CHEMBL1186579	5.880	
CHEMBL233	CHEMBL1186579	8.180	
CHEMBL214	CHEMBL1185	7.110	
CHEMBL6174	CHEMBL118	6.450	
CHEMBL5658	CHEMBL118	6.303	
CHEMBL4789	CHEMBL118	6.100	
